episode,phase,episode_reward_sum,router_alpha,gate_entropy,gate_max,gate_static_weight,gate_balance_loss,expert_usage_l1_delta,actor_grad_norm,policy_loss,lr_experts,lr_router,expert_0_mean,expert_1_mean,expert_2_mean,expert_3_mean,expert_4_mean,primary/load_tracking/nmbe_pct,primary/load_tracking/cv_rmse_pct,primary/thermal_comfort/portfolio_exceedance_pct
11,router_only,-5187.799333870411,0.5333333611488342,0.9069223031401634,0.6618537798523902,0.6618537798523902,0.004109756503021344,0.02603737618774169,0.11241208519786597,-0.0018245496990857645,0.0,0.0001,0.13971637077629567,0.252401115745306,0.48224520981311797,0.049333447404205796,0.07630385737866163,1.623157228983007,33.54005927232846,18.059139784946236
12,router_only,-5135.4543243050575,0.5366666913032532,0.8638848841190339,0.6695615440607071,0.6695615440607071,0.004918224841821939,0.044204365368932484,0.11888234000653028,-0.0020425992406671867,0.0,0.0001,0.13723518773913385,0.24204217754304408,0.5043473951518536,0.04697546912357211,0.06939977686852217,1.6765438909438022,33.143112531745686,18.0
13,router_only,-5113.903299152851,0.5400000214576721,0.839330643415451,0.6773339420557022,0.6773339301347733,0.005171729333233089,0.011600972432643228,0.09877844285219908,-0.0018828369713446591,0.0,0.0001,0.1367830853909254,0.24118914753198623,0.5101478800177575,0.04562297333031893,0.06625691745430232,1.9854312688631612,32.466199625848645,17.79569892473118
14,router_only,-5190.012430489063,0.5433333516120911,0.8100105673074722,0.6876234099268913,0.687620709836483,0.00544210618827492,0.009727806970477051,0.10037717428058386,-0.002173963365748932,0.0,0.0001,0.13573930636048318,0.23986392430961131,0.5150117799639702,0.044660615362226964,0.06472437065094709,1.8901968732789591,33.60222938454213,18.263440860215056
15,router_only,-4964.663593292236,0.54666668176651,0.796494160592556,0.6930600434541703,0.6930530056357384,0.00541989627527073,0.007866949588060355,0.09458804074674845,-0.0018585983991215472,0.0,0.0001,0.13584332466125487,0.2436933819204569,0.5129561588168144,0.044543820712715385,0.06296331277117133,2.24456996196236,32.75275929491654,17.25268817204301
16,router_only,-4983.855048239231,0.550000011920929,0.7769897490739822,0.6984698563814163,0.6984459593892097,0.005635103385429829,0.01086268005892635,0.09979594741016626,-0.0021642607171088457,0.0,0.0001,0.13464346416294576,0.24802046529948713,0.5140604183077813,0.043403635080903766,0.059872021712362763,2.0885102112614,33.67763644767343,17.462365591397848
17,router_only,-4959.8720470666885,0.5533333420753479,0.7608225956559181,0.7023859366774559,0.7023092627525329,0.005780668137595058,0.014104805421084221,0.09989154394716024,-0.002036146286991425,0.0,0.0001,0.1335205774754286,0.25507287085056307,0.5121480897068977,0.04242774872109294,0.05683072349056602,2.039004673130945,33.037735868529836,17.29569892473118
18,router_only,-4997.7586597800255,0.5566666722297668,0.753844478726387,0.704300445318222,0.7040359318256378,0.0058521694620139895,0.012655740696936875,0.10408863332122564,-0.0023070428032951895,0.0,0.0001,0.13461484089493753,0.24890537671744822,0.5172341540455818,0.042267366871237756,0.05697826044633984,2.1466604934799203,32.91976483099878,17.14516129032258
19,router_only,-4869.998715221882,0.5600000023841858,0.7223699748516083,0.7099219292402268,0.7086861625313758,0.006763575994409621,0.04104394773021339,0.10772152142599226,-0.002599820637260564,0.0,0.0001,0.13172765895724298,0.23190353251993656,0.5377561300992966,0.04218099741265178,0.0564316843636334,2.3605252340641267,33.45946273581178,16.881720430107528
20,router_only,-4813.0415560007095,0.5633333325386047,0.7024067848920822,0.7158186972141266,0.7136075258255005,0.006917784747201949,0.008076388202607684,0.08947854172438383,-0.0016676247068971861,0.0,0.0001,0.12950744852423668,0.23566674217581748,0.5379628792405129,0.042249233834445475,0.05461370181292295,2.1492655761774255,32.87101603738162,16.5752688172043
21,router_only,-4799.605688154697,0.5666666626930237,0.6850422024726868,0.7211534351110458,0.7187255248427391,0.007080235797911882,0.006982476636767397,0.08905263375490904,-0.0022131062811240553,0.0,0.0001,0.1277579329907894,0.2388396006077528,0.5382812574505806,0.04189151413738727,0.05322969704866409,2.2992858095853235,33.69084416610048,16.6505376344086
22,router_only,-4800.811520814896,0.5699999928474426,0.6728654459118844,0.7241543725132942,0.7206181302666664,0.0074171554879285395,0.008315464667975857,0.10230114106088876,-0.002475889657216612,0.0,0.0001,0.12522514294832945,0.23764491081237793,0.5424253419041634,0.04146126518025994,0.053243348468095066,2.692303548175266,32.45434836301223,16.591397849462368
23,router_only,-4724.96219176054,0.5733333230018616,0.6629630774259567,0.7269546166062355,0.721733620762825,0.007657329284120351,0.006404385715723077,0.09049677029252053,-0.0016023766598664223,0.0,0.0001,0.12271621711552143,0.23703200109302996,0.5448164060711861,0.041380904242396356,0.05405447352677584,2.6492960700734933,32.974925783795484,16.166666666666664
24,router_only,-4776.712696433067,0.5766666531562805,0.6669420689344406,0.7278626337647438,0.7219211295247078,0.00738215846940875,0.008756250981241553,0.09189452482387424,-0.0020597405597072792,0.0,0.0001,0.12332457974553108,0.23874389976263047,0.5404382839798927,0.04198624389246106,0.05550700146704912,2.320481248048054,32.6588914137294,16.537634408602152
25,router_only,-4795.738983571529,0.5799999833106995,0.6591384649276734,0.727738419175148,0.7199232339859009,0.007819973304867745,0.01637698933482172,0.09166093626990915,-0.0018506705149775372,0.0,0.0001,0.12282969262450934,0.23282830901443957,0.5486267775297164,0.04113068049773574,0.05458454694598913,2.5330148076453383,33.10411706131483,16.4247311827957
26,router_only,-4764.78588873148,0.5833333134651184,0.6470521822571754,0.7302815273404122,0.7204060643911362,0.008057136810384691,0.006022741459310088,0.09302556831389666,-0.0018115501006832346,0.0,0.0001,0.12111246269196271,0.23357916213572025,0.5508872926235199,0.04016064144670963,0.05426044268533588,3.117097808591073,32.42568791419645,16.462365591397848
27,router_only,-4731.2297921180725,0.5866666436195374,0.6349904954433441,0.7351232320070267,0.7246735706925392,0.007756765780504793,0.02718096626922483,0.09584878887981177,-0.0024501349544152617,0.0,0.0001,0.1189290564507246,0.24716964289546012,0.5398934498429299,0.03980472916737199,0.054203118477016685,2.632182092791437,33.0187899710395,16.236559139784944
28,router_only,-4800.169697225094,0.5899999737739563,0.6137528911232948,0.7392245352268219,0.7265643775463104,0.008341430150903762,0.014278530050069058,0.09164394214749336,-0.0020662962255300955,0.0,0.0001,0.11563477292656898,0.24621030166745186,0.5470327138900757,0.03897056523710489,0.05215164115652442,2.6606129875441953,33.149974793645136,16.35483870967742
29,router_only,-4740.784528017044,0.5933333039283752,0.6053687036037445,0.7401487335562706,0.7259610906243325,0.00878816219046712,0.014278109557926612,0.08893567658960819,-0.001973604501108639,0.0,0.0001,0.11459477376192809,0.24259673953056335,0.5541717752814292,0.03847346091642976,0.05016325861215591,2.933773069769854,32.5086841864523,16.317204301075268
30,router_only,-4869.723750114441,0.596666693687439,0.6010120272636413,0.7399158403277397,0.7253885000944138,0.008959867851808667,0.00810897378250948,0.09062032699584961,-0.002354612690396607,0.0,0.0001,0.11321661695837974,0.2466512221843004,0.5541130408644677,0.03777948841452598,0.0482396312057972,2.6164216397772577,32.84664968483011,16.844086021505376
31,router_only,-4761.855117022991,0.6000000238418579,0.5935118243098259,0.740987078845501,0.724264320731163,0.009147833427414298,0.008995084092020988,0.10059133525937795,-0.0022236842924030498,0.0,0.0001,0.11160500142723322,0.2511487651616335,0.5537860497832299,0.0368856773711741,0.04657450774684548,2.5835880577559696,32.70620524941973,16.446236559139784
32,router_only,-4644.360821843147,0.6033333539962769,0.5839634791016579,0.7434509605169296,0.7231269225478172,0.009561306121759117,0.009874501824378872,0.10417995126917959,-0.0017742645496582553,0.0,0.0001,0.10935812816023827,0.24966046512126921,0.5587233051657676,0.036150168254971506,0.04610794372856617,2.2396129039557438,33.09247613079145,15.940860215053764
33,router_only,-4855.45336329937,0.6066666841506958,0.5761773213744164,0.7467182263731956,0.7233170911669731,0.00968958563171327,0.0031021357513964856,0.09621724858880043,-0.0021205952274613083,0.0,0.0001,0.10828478951007128,0.2504332855343819,0.5595015436410904,0.03581183198839426,0.04596854178234935,2.5164273155963417,32.64948716595345,16.763440860215052
34,router_only,-4657.801227867603,0.6100000143051147,0.5721815824508667,0.7485548347234726,0.7233402043581009,0.00981231709010899,0.0036861415021122237,0.09357130425050855,-0.002077524278865894,0.0,0.0001,0.10787733718752861,0.24927487708628177,0.5613446190953255,0.035555530339479446,0.04594763815402984,2.707151765046338,32.90897658986577,15.77956989247312
35,router_only,-4756.93467515707,0.6133333444595337,0.574546965956688,0.7483740642666816,0.7216497331857681,0.009700452466495335,0.004867838602513178,0.09709358531981707,-0.002281685241541709,0.0,0.0001,0.1076491441577673,0.2507953092455864,0.5591388911008834,0.03560300106182694,0.046813652850687504,2.9730107039165543,33.142966297703886,16.247311827956988
36,router_only,-4711.8669900894165,0.6166666746139526,0.5609819158911705,0.7521904662251473,0.7221648544073105,0.010134192323312164,0.010005756933242155,0.09135419372469186,-0.001699092084163567,0.0,0.0001,0.10551396887749434,0.2493706051260233,0.5641417741775513,0.03501095101237297,0.04596270844340324,2.80809147717848,33.24389120512839,16.247311827956988
37,router_only,-4709.473413825035,0.6200000047683716,0.5675082057714462,0.7500420436263084,0.7203460663557053,0.009938093274831772,0.013308869488537392,0.09762250073254108,-0.0022921418883925073,0.0,0.0001,0.10482489112764597,0.25591608211398126,0.5583285510540008,0.03485881611704826,0.04607166517525911,2.824743789839977,32.62019263362831,16.112903225806452
38,router_only,-4687.909920215607,0.6233333349227905,0.5601084232330322,0.7540727138519288,0.7230894133448601,0.010008031339384615,0.005391721706837452,0.10240968056023121,-0.0023904832662083207,0.0,0.0001,0.10461338199675083,0.2536596264690161,0.5601864814758301,0.0346309176646173,0.046909593231976035,2.4917410063852707,32.976599979240916,16.091397849462368
39,router_only,-4650.190415263176,0.6266666650772095,0.5555216789245605,0.7560633435845375,0.7234245151281357,0.010297676967456936,0.010094956588000088,0.09804144389927387,-0.0023243807336257305,0.0,0.0001,0.10407967381179332,0.24980087764561176,0.5652339607477188,0.034200834948569535,0.046684655640274283,2.5834004548242837,32.51201749382552,15.913978494623656
40,router_only,-4758.645987212658,0.6299999952316284,0.5461264967918396,0.7583808168768883,0.7228518590331078,0.010757894231937825,0.009392866306006858,0.09812181871384382,-0.0018307104415725916,0.0,0.0001,0.101783044077456,0.2493624608963728,0.5699303939938545,0.03375664856284857,0.045167455449700356,2.636186254344477,32.93469983323226,16.327956989247312
41,router_only,-4628.251268923283,0.6333333253860474,0.5382372036576271,0.761043119430542,0.7217013195157052,0.01119795087724924,0.009805400948971553,0.09598063230514527,-0.001790456620437908,0.0,0.0001,0.09973780885338783,0.2478039301931858,0.5748330950737,0.03334022844210267,0.044284941628575325,2.488704591954742,32.54204948222624,15.956989247311828
42,router_only,-4823.981712400913,0.6366666555404663,0.5385274827480316,0.7602179884910584,0.7186304450035095,0.011323298187926411,0.00433319611474875,0.08953843582421542,-0.0019084770836343523,0.0,0.0001,0.09874239936470985,0.2498039573431015,0.5749996691942215,0.03286946061998606,0.04358452409505844,2.650433289826047,33.47160129569339,16.56451612903226
43,router_only,-4711.705957055092,0.6399999856948853,0.5305755779147148,0.7629607006907463,0.7184528306126594,0.011674952530302107,0.007098584342747974,0.09495644923299551,-0.0017517958989628824,0.0,0.0001,0.0970967212691903,0.24915642961859702,0.5785489559173584,0.03257801150903106,0.04261988140642643,2.8654488483228358,32.766450286743186,16.166666666666664
44,router_only,-4639.195035815239,0.6433333158493042,0.5391110524535179,0.7605287730693817,0.7185442104935647,0.01122562405653298,0.018711457215249548,0.10091000404208898,-0.002193942157464335,0.0,0.0001,0.09687366895377636,0.25765915885567664,0.5694162786006928,0.0325921930372715,0.0434586982242763,2.8271693350965648,32.93768061147093,15.77956989247312
45,router_only,-4625.7547144293785,0.6466666460037231,0.532686299085617,0.7633903160691261,0.7182022452354431,0.011395619064569474,0.006822387035936184,0.10188711117953062,-0.00221770912539796,0.0,0.0001,0.09503713883459568,0.2610703565180302,0.5689639285206795,0.032184991892427205,0.04274359019473195,2.8426596296266213,32.72601094553927,15.693548387096772
46,router_only,-4628.7467930316925,0.6499999761581421,0.5301633521914482,0.763614983856678,0.7157710194587708,0.01165528737474233,0.007096685096621563,0.09230845011770725,-0.001858100595563883,0.0,0.0001,0.093494838103652,0.2634593226015568,0.5701233014464379,0.031740929931402206,0.04118160679936409,2.8168156405811455,33.30377251003316,15.731182795698926
47,router_only,-4706.601330399513,0.653333306312561,0.5288816601037979,0.7638533532619476,0.714056259393692,0.011792266834527254,0.003741175681352578,0.09664045618847013,-0.001841376231459435,0.0,0.0001,0.09242631923407316,0.26503866016864774,0.5704145520925522,0.0314869899302721,0.040633478201925755,2.993284521027291,33.08181596362194,16.204301075268816
48,router_only,-4737.88167899847,0.6566666960716248,0.5243614628911019,0.7660812005400658,0.7136801302433013,0.012031970499083399,0.006810960965231039,0.0941999377682805,-0.0019713402181878335,0.0,0.0001,0.09164583589881659,0.26300128027796743,0.5738200321793556,0.03128901501186192,0.0402438354678452,2.558602146173523,32.43141930375897,16.161290322580648
49,router_only,-4579.158619642258,0.6600000262260437,0.5274882972240448,0.7650623232126236,0.7135067731142044,0.011963401874527334,0.007296193949878259,0.10100370682775975,-0.0018678525877476205,0.0,0.0001,0.09124986026436091,0.26664938107132913,0.5710225164890289,0.031140603264793752,0.03993764538317919,2.844346085229103,32.87806988398613,15.63978494623656
50,router_only,-4686.101607143879,0.6633333563804626,0.5206992626190186,0.7678645685315132,0.7140207305550575,0.012081020884215832,0.004434435581788382,0.10116003789007663,-0.0023811375533114186,0.0,0.0001,0.09029620289802551,0.26886659637093546,0.5707767859101296,0.031057808455079793,0.03900260785594582,2.605315871300018,33.166508366503386,16.064516129032256
51,router_only,-4687.359522938728,0.6666666865348816,0.519540148973465,0.7692749798297882,0.7119905397295951,0.0122752383351326,0.004298522137105496,0.09794952496886253,-0.0018957297537781415,0.0,0.0001,0.0895359368994832,0.2683479361236095,0.5729260474443436,0.03050018548965454,0.03868989646434784,2.967547806235773,32.181153574070144,16.14516129032258
52,router_only,-4687.012712657452,0.6700000166893005,0.5104531422257423,0.7737415239214898,0.7121184453368187,0.012603712966665626,0.008335847081616464,0.10003419518470764,-0.0017214198353030952,0.0,0.0001,0.08837116714566946,0.2663245230913162,0.5770939737558365,0.030030853999778628,0.03817948997020722,2.7908619691991907,32.368453513528955,16.225806451612904
53,router_only,-4827.230222702026,0.6733333468437195,0.5212900459766387,0.7706315487623214,0.7100050911307335,0.012311783083714545,0.011720528500154617,0.1032654695212841,-0.002639819787509623,0.0,0.0001,0.08830380346626043,0.2710036776959896,0.5713010728359222,0.030303910840302706,0.039087542425841094,2.2470607992419755,32.3501881623783,16.526881720430108
54,router_only,-4637.42811447382,0.6766666769981384,0.5185591116547584,0.7720982134342194,0.7076567441225052,0.012538759340532123,0.006699418975040297,0.09813922252506017,-0.0021370617498178033,0.0,0.0001,0.08747917767614126,0.2688802286982536,0.5746507778763771,0.03029876840300858,0.038691045716404915,2.687688060550794,32.305136794274674,15.892473118279572
55,router_only,-4718.374542653561,0.6800000071525574,0.5219000816345215,0.7711125269532204,0.7060891047120095,0.01255828884895891,0.01004895530641076,0.0979268791154027,-0.002278371483407682,0.0,0.0001,0.08664571661502123,0.2739047110080719,0.5717838123440743,0.029976224107667804,0.03768954360857606,2.7485209500167405,33.01192125986475,16.182795698924732
56,router_only,-4612.106462657452,0.6833333373069763,0.5250812903046608,0.7698638185858726,0.7034133359789848,0.012573957722634078,0.009245804883539713,0.10519220288842916,-0.00213238580909092,0.0,0.0001,0.08617408890277148,0.2785276100039482,0.569125859439373,0.029624195443466304,0.03654824700206518,2.683873674015832,32.92103712317759,15.827956989247314
57,router_only,-4664.057133197784,0.6866666674613953,0.5265624150633812,0.7699388042092323,0.7011054128408432,0.012723272410221398,0.0036897783167660417,0.10385855343192815,-0.0021323388296877964,0.0,0.0001,0.08559296056628227,0.27781935706734656,0.5709707498550415,0.02955398033373058,0.036062955483794214,2.8103347843138806,32.6149341388459,15.940860215053764
58,router_only,-4738.50605982542,0.6899999976158142,0.5277661085128784,0.7697018697857857,0.6979339331388473,0.012748261797241867,0.013918942445889104,0.11221471391618251,-0.0023965197447978425,0.0,0.0001,0.08441702350974083,0.28477882742881777,0.5665114983916283,0.029010128043591977,0.035282524209469555,2.8646313121835583,32.45828666761542,16.376344086021504
59,router_only,-4581.332278251648,0.6933333277702332,0.5336107835173607,0.768101042509079,0.6951124548912049,0.012689803447574376,0.008119655773043629,0.09937581717967987,-0.0022146769857499748,0.0,0.0001,0.08391365241259337,0.2883837684988976,0.5633100211620331,0.028655145782977343,0.0357374083250761,2.563218066495767,32.53456221626593,15.741935483870966
60,router_only,-4660.625042259693,0.6966666579246521,0.5340534657239914,0.7687530145049095,0.6943459659814835,0.012762475572526456,0.004498818609863543,0.10635057147592306,-0.002045890236854575,0.0,0.0001,0.083334406837821,0.286951944231987,0.5647736728191376,0.02841681158170104,0.03652317123487592,2.5382895313829477,32.42113570968529,16.123655913978492
61,router_only,-4724.286719083786,0.699999988079071,0.5302703469991684,0.7699475675821305,0.692241008579731,0.012935462896712125,0.005824650730937762,0.1027183061465621,-0.002158675738610327,0.0,0.0001,0.08255751375108958,0.28986427038908,0.5645492121577262,0.027957222890108824,0.03507178910076618,2.8401166911223346,32.409887961598265,16.172043010752688
62,router_only,-4733.418192744255,0.70333331823349,0.5395923033356667,0.7659985676407814,0.6890042454004288,0.012667934712953865,0.01734068803489202,0.10884513966739177,-0.0026445912473718634,0.0,0.0001,0.08282281067222357,0.29763019904494287,0.5561441510915757,0.027691940870136024,0.035710908472537994,2.400169424706032,32.293404051581966,16.365591397849464
63,router_only,-4701.386263906956,0.7066666483879089,0.5375978842377662,0.7669958084821701,0.6877342581748962,0.012725293496623635,0.007707056496292244,0.11122369859367609,-0.0022273779464740072,0.0,0.0001,0.08251175601035357,0.29432412013411524,0.558978696167469,0.027455542422831058,0.03672988787293434,2.5798917555259955,32.692954078949704,16.166666666666664
64,router_only,-4663.159378170967,0.7099999785423279,0.5434421181678772,0.7644687682390213,0.6830422013998032,0.012707093823701143,0.005104563664644818,0.10623504538089037,-0.0020438092231415796,0.0,0.0001,0.08254751227796078,0.29684064760804174,0.5570442333817482,0.02722238302230835,0.03634523013606668,2.78088734042497,32.731586557330125,15.96774193548387
65,router_only,-4755.557588815689,0.7133333086967468,0.5430153280496597,0.7651085570454598,0.6817832976579666,0.012754850904457271,0.006208723550662293,0.10751849319785833,-0.0024772426899289713,0.0,0.0001,0.08263269569724799,0.29408860504627227,0.5595590889453887,0.026870065787807106,0.03684955490753054,2.4527597954838045,32.95775003656429,16.258064516129032
66,router_only,-4729.0318475961685,0.7166666388511658,0.5450819924473762,0.7633440032601356,0.6792512953281402,0.012763357162475586,0.005872429534792931,0.10568017829209567,-0.0020811681744817177,0.0,0.0001,0.08247739598155021,0.2970248095691204,0.5575342372059822,0.026304116053506733,0.0366594310849905,2.758432551860048,32.41205767802441,16.387096774193548
67,router_only,-4729.3097205758095,0.7200000286102295,0.542242968082428,0.7646150723099708,0.679060834646225,0.012830993346869945,0.0029262261465192417,0.09952108785510064,-0.002023737738454656,0.0,0.0001,0.08249837141484022,0.2961474023759365,0.558976374566555,0.02600078168325126,0.036377059295773506,2.9467648122293992,32.55698081507185,16.295698924731184
68,router_only,-4620.197264432907,0.7233333587646484,0.5380043551325798,0.7677045181393624,0.6792957291007042,0.013042224012315274,0.009358459664508732,0.11550091784447432,-0.002737945126136765,0.0,0.0001,0.08243295084685087,0.29295616298913957,0.563655610382557,0.025869352184236048,0.03508592490106821,2.7088262142478734,32.91987166907881,15.784946236559138
69,router_only,-4662.387922883034,0.7266666889190674,0.5386104926466941,0.7687233686447144,0.6798824846744538,0.01286245787050575,0.004140525916591319,0.1056834828108549,-0.0024727789180815306,0.0,0.0001,0.08408305887132883,0.2933763191103935,0.5620761215686798,0.02554952069185674,0.03491498343646526,2.6626062596673923,32.36608159257274,16.01075268817204
70,router_only,-4679.306975841522,0.7300000190734863,0.5372432097792625,0.7714979261159897,0.6826663181185723,0.012716762092895805,0.013161178072914462,0.10009324066340923,-0.00231517133070156,0.0,0.0001,0.0864144904538989,0.28709802851080896,0.5655973330140114,0.025247223395854234,0.035642930585891006,2.6970652263728723,32.87366340356179,16.182795698924732
71,router_only,-4629.582393229008,0.7333333492279053,0.5395955517888069,0.7704112827777863,0.67988670617342,0.012830508034676313,0.00597869749180974,0.10604157876223326,-0.002730267302104039,0.0,0.0001,0.08498506490141153,0.2897633597254753,0.5645053431391716,0.024779288889840247,0.035966946929693225,2.788369984614494,32.93921230335,15.96774193548387
72,router_only,-4622.668486654758,0.7366666793823242,0.5384824335575104,0.7711129680275917,0.6828739210963249,0.012799163721501828,0.011444978183135397,0.10671726986765862,-0.002223174697428476,0.0,0.0001,0.08592674806714058,0.28410922512412073,0.568139836192131,0.02471093460917473,0.03711326001212001,2.7089325399602213,32.70360470982897,15.892473118279572
73,router_only,-4648.34686088562,0.7400000095367432,0.5340753555297851,0.7742263182997704,0.6830834120512008,0.013031225302256644,0.01075009959749882,0.10876299887895584,-0.002242950556683354,0.0,0.0001,0.08448508586734534,0.2802777737379074,0.5723141074180603,0.024608995160087944,0.03831403534859419,2.9619651549932415,32.52102767926743,16.032258064516128
74,router_only,-4641.545659303665,0.7433333396911621,0.5297937035560608,0.7763874396681786,0.682161383330822,0.013153455359861255,0.009919458394870205,0.10971882585436106,-0.002644857266568579,0.0,0.0001,0.08260243982076645,0.2852375008165836,0.569852565228939,0.024162770807743074,0.03814471662044525,2.6400361361235407,32.75179230753689,15.973118279569892
75,router_only,-4579.054679632187,0.746666669845581,0.5219733223319054,0.7793000400066376,0.6790182441473007,0.01375942723825574,0.01681373561732471,0.11493142265826464,-0.0024015417278860697,0.0,0.0001,0.08010419681668282,0.2803452745079994,0.5782594352960586,0.023742003226652743,0.03754908796399832,2.651590471778512,32.58304031185171,15.698924731182796
76,router_only,-4745.898349046707,0.75,0.5190749749541282,0.7809817180037498,0.6762323215603828,0.014032144262455404,0.006137004354968802,0.11195829343050719,-0.0024724859722482506,0.0,0.0001,0.0779007289558649,0.2829931050539017,0.5786801084876061,0.023126343078911305,0.03729971535503864,2.5853977198300826,32.411768578730516,16.344086021505376
77,router_only,-4837.795648276806,0.753333330154419,0.5162832260131835,0.7826342910528183,0.6799266248941421,0.014092285372316837,0.01945577426813545,0.12569734454154968,-0.0038082338684034766,0.0,0.0001,0.08029653616249562,0.2736305929720402,0.5855644226074219,0.02276097019203007,0.03774748332798481,2.5994904512691193,32.50205121960619,16.63440860215054
78,router_only,-4675.628352344036,0.7566666603088379,0.5104285836219787,0.784947146475315,0.6806610777974129,0.01416097420733422,0.004707073839381355,0.11385775916278362,-0.002518723653338384,0.0,0.0001,0.08047217689454556,0.2758084870874882,0.5853175163269043,0.022364568803459405,0.03603725200518966,2.7877370867697064,32.96413573130242,16.118279569892476
79,router_only,-4505.1698860526085,0.7599999904632568,0.5121520943939686,0.7840022221207619,0.6816842302680015,0.013769902661442757,0.009303483739495334,0.10964255556464195,-0.002605855616275221,0.0,0.0001,0.08204540573060512,0.27790137380361557,0.5806657791137695,0.022395563684403895,0.03699188809841871,2.7041934548339777,33.03597164356163,15.408602150537634
80,router_only,-4868.976625204086,0.7633333206176758,0.5123851969838142,0.7845566272735596,0.6843748077750206,0.013599004480056465,0.01392237725667661,0.11320696286857128,-0.0027815657726023347,0.0,0.0001,0.08450620844960213,0.27094017937779424,0.5836407229304313,0.022450766758993268,0.03846212131902575,2.586307422297744,32.06902716147635,16.806451612903224
81,router_only,-4628.9001061320305,0.7666666507720947,0.5165923908352852,0.7832340180873871,0.6827877923846245,0.013358402415178716,0.015748801268637147,0.11332111451774836,-0.0025439039736738778,0.0,0.0001,0.08314794022589922,0.2763005293905735,0.5774167269468308,0.022158631356433034,0.040976172965019944,2.706541175961984,32.71247962240745,15.935483870967742
